latitude,longitude
27.9658533,-82.8001026
61.1308333,-146.3483333
40.740389,-73.983385
47.3809335,-122.2348431
47.1853785,-122.2928974
39.0558235,-95.6890185
40.7143528,-74.0059731
39.7683765,-86.1580423
41.8781136,-87.6297982
32.9537349,-96.8902816
39.3111112,-94.9224637
42.2917069,-85.5872286
37.629349,-122.400087
37.2638324,-122.0230146
37.798577,-122.4246535
43.6525,-79.3816667
40.7143528,-74.0059731
41.8814197,-87.883117
39.7683765,-86.1580423
48.8566667,2.3509871
42.493,-83.028197
45.1194091,-93.4024532
34.0194543,-118.4911912
40.7329606,-73.9884556
37.3541079,-121.9552356
33.3061605,-111.8412502
38.8048355,-77.0469214
45.5234515,-122.6762071
44.9917149,-93.3600034
39.3773292,-76.5396875
45.5234515,-122.6762071
28.5652787,-81.5861847
28.5383355,-81.3792365
41.8781136,-87.6297982
27.5214269,-82.5723193
44.2619309,-88.4153847
35.9131996,-79.0558445
39.203,-76.857981
35.0456297,-85.3096801
36.3302284,-119.2920585
35.1495343,-90.0489801
45.5234515,-122.6762071
42.9813889,-78.8552778
42.9026136,-78.744572
42.8864468,-78.8783689
40.7764882,-73.4673454
29.3013479,-94.7976958
40.4406248,-79.9958864
41.8781136,-87.6297982
41.8781136,-87.6297982
30.267153,-97.7430608
41.4730948,-87.0611412
40.7143528,-74.0059731
42.3584308,-71.0597732
41.3178717,-73.8462467
41.8847507,-88.2039607
40.740389,-73.983385
40.7143528,-74.0059731
38.3498195,-81.6326234
42.2011538,-85.5800022
44.8041322,-93.1668858
42.5236111,-92.4463889
40.0373914,-83.0005853
41.4994954,-81.6954088
26.8233946,-80.1386547
39.0826135,-74.8237786
29.7628844,-95.3830615
40.7143528,-74.0059731
42.9981156,-78.1875167
29.8942639,-81.3132083
33.7489954,-84.3879824
34.0489281,-111.0937311
42.48059,-83.4754913
41.8781136,-87.6297982
38.646991,-90.224967
37.665978,-77.5063739
41.4789246,-87.4547605
42.4972583,-82.9371409
28.5383355,-81.3792365
28.314751,-80.660301
39.0457549,-76.6412712
37.798577,-122.4246535
39.9358189,-74.9091853
41.8500302,-87.9645077
42.6159285,-70.6619888
42.058436,-70.1786374
40.7188401,-74.0103333
35.9131996,-79.0558445
40.7143528,-74.0059731
42.3584308,-71.0597732
42.6584254,-71.1370012
42.3500971,-71.1564423
41.1148179,-74.1495889
38.8799697,-77.1067698
36.08770792899,-86.6483974456787
40.6917331,-80.0625592
41.0814447,-81.5190053
43.0730517,-89.4012302
36.0331164,-86.7827772
33.4483771,-112.0740373
27.6648274,-81.5157535
40.7143528,-74.0059731
39.0997265,-94.5785667
52.5234051,13.4113999
45.5234515,-122.6762071
40.4284015,-79.697545
39.81275,-75.416373
41.8781136,-87.6297982
40.7143528,-74.0059731
41.3881,-70.524651
40.7143528,-74.0059731
32.8795022,-111.7573521
34.0522342,-118.2436849
39.1626084,-76.6246886
42.2667586,-72.0828545
32.7153292,-117.1572551
32.7153292,-117.1572551
36.1613005,-86.7762673
33.6839473,-117.7946942
35.4087517,-80.579511
33.8081608,-84.170196
45.5234515,-122.6762071
35.1146152,-75.9810097
25.7889689,-80.2264393
38.8951118,-77.0363658
25.7889689,-80.2264393
27.6648274,-81.5157535
40.7143528,-74.0059731
25.7889689,-80.2264393
34.0489281,-111.0937311
33.4222685,-111.8226402
33.6534427,-84.4493725
44.2619309,-88.4153847
43.0389025,-87.9064736
25.7889689,-80.2264393
40.7143528,-74.0059731
37.7749295,-122.4194155
30.2396865,-81.3856384
36.114646,-115.172816
36.114646,-115.172816
40.829822,-74.2401466
39.011902,-98.4842465
27.8005828,-97.396381
33.9166805,-117.9000604
41.8239891,-71.4128343
35.772096,-78.6386145
27.6648274,-81.5157535
44.7986111,-93.5194444
-6.211544,106.845172
-0.95373,100.351997
-6.211544,106.845172
-6.211544,106.845172
-6.1857021,106.8532381
-6.211544,106.845172
38.149576,-79.0716958
-6.211544,106.845172
44.9537029,-93.0899578
44.9541667,-93.1138889
26.4520248,-81.948145
45.0696886,-92.9516037
36.114646,-115.172816
44.3894097,-93.7302337
47.2528768,-122.4442906
44.6496868,-93.24272
44.9238552,-92.9593797
41.2084278,-73.8912481
-33.8695456,151.1945404
34.0522342,-118.2436849
18.3807819,-65.9573872
40.7143528,-74.0059731
40.7143528,-74.0059731
29.3401801,-98.4692031
37.9063131,-122.064963
42.0775906,-73.9529126
32.2217429,-110.926479
38.2526647,-85.7584557
37.798577,-122.4246535
33.4222685,-111.8226402
39.952335,-75.163789
40.2414952,-75.2837862
40.7143528,-74.0059731
39.9611755,-82.9987942
41.8781136,-87.6297982
51.5001524,-0.1262362
29.2108147,-81.0228331
38.8799697,-77.1067698
32.6086111,-83.6380556
41.8781136,-87.6297982
41.8781136,-87.6297982
42.0428051,-88.079795
39.745833,-75.546667
44.9799654,-93.2638361
39.952335,-75.163789
43.0389025,-87.9064736
33.4941704,-111.9260519
40.715972,-74.001437
42.2586342,-87.840625
42.9464737,-71.5159015
39.952335,-75.163789
39.952335,-75.163789
39.952335,-75.163789
41.9903519,-70.9750541
42.4084302,-71.0119948
39.6620572,-75.5663132
38.008032,-89.6735079
43.4925843,-70.4533844
42.3584308,-71.0597732
42.3584308,-71.0597732
42.8125913,-70.8772751
42.3584308,-71.0597732
33.7455731,-117.8678338
37.3229978,-122.0321823
33.5360955,-112.3819027
38.646991,-90.224967
39.3722121,-104.8560902
29.7628844,-95.3830615
44.8374532,-108.3895614
33.7489954,-84.3879824
40.9253763,-74.2765368
30.267153,-97.7430608
33.4483771,-112.0740373
39.415352,-81.4548436
43.5499749,-96.700327
40.65,-73.95
37.798577,-122.4246535
28.5999998,-81.3392352
47.6062095,-122.3320708
45.5234515,-122.6762071
32.9412363,-97.1341783
37.7749295,-122.4194155
40.7143528,-74.0059731
47.6062095,-122.3320708
38.8462236,-77.3063733
40.740389,-73.983385
38.0778764,-88.7686382
41.8781136,-87.6297982
36.1988592,-115.1175013
41.0405556,-96.3725
41.8781136,-87.6297982
41.6619927,-86.1586156
40.7143528,-74.0059731
36.114646,-115.172816
42.3584308,-71.0597732
47.6062095,-122.3320708
37.629349,-122.400087
40.7143528,-74.0059731
47.6739881,-122.121512
40.7143528,-74.0059731
33.8491816,-118.3884078
47.6062095,-122.3320708
42.3265152,-122.8755949
40.7143528,-74.0059731
40.7143528,-74.0059731
37.4852152,-122.2363548
32.802955,-96.769923
37.1464475,-94.4630035
32.8140177,-96.9488945
32.9481789,-96.7297205
35.362876,138.731575
26.2034071,-98.2300124
41.6005448,-93.6091064
48.7595529,-122.4882249
40.7143528,-74.0059731
39.9348351,-75.0307264
26.1275862,-80.2331036
36.778261,-119.4179324
41.4994954,-81.6954088
40.740389,-73.983385
40.9242652,-74.3020933
27.949436,-82.4651441
40.7937116,-74.1501438
40.5187154,-74.4120953
40.735657,-74.1723667
20.628505,-87.079752
41.5964869,-72.8776013
33.4483771,-112.0740373
40.7143528,-74.0059731
32.9412363,-97.1341783
35.823483,-78.8255621
32.735687,-97.1080656
43.060842,-88.4037079
32.725409,-97.3208496
32.802955,-96.769923
40.0792766,-75.3015714
32.8406946,-83.6324022
39.0256651,-77.0763669
34.8662005,-92.1101458
44.7319094,-93.21772
25.7889689,-80.2264393
39.0445535,-77.1188678
35.772096,-78.6386145
29.3013479,-94.7976958
30.3571438,-87.1638574
33.7489954,-84.3879824
30.3571438,-87.1638574
33.7489954,-84.3879824
35.772096,-78.6386145
25.7889689,-80.2264393
32.802955,-96.769923
33.7489954,-84.3879824
34.0234337,-84.6154897
45.5234515,-122.6762071
40.5742696,-74.60988
45.5234515,-122.6762071
42.3584308,-71.0597732
30.2841224,-81.3961338
35.772096,-78.6386145
27.949436,-82.4651441
40.7143528,-74.0059731
32.7765656,-79.9309216
41.8781136,-87.6297982
38.3031837,-77.4605399
34.0522342,-118.2436849
33.7489954,-84.3879824
40.740389,-73.983385
41.8781136,-87.6297982
41.0787079,-73.4692873
42.7844752,-83.2396612
41.8781136,-87.6297982
33.800745,-84.41052
40.7143528,-74.0059731
33.7489954,-84.3879824
40.7143528,-74.0059731
40.740389,-73.983385
40.7143528,-74.0059731
47.05,7.6166667
33.6839473,-117.7946942
39.7391536,-104.9847034
33.4483771,-112.0740373
32.802955,-96.769923
40.7143528,-74.0059731
43.0730517,-89.4012302
48.20662,16.38282
38.8951118,-77.0363658
40.65,-73.95
38.9784453,-76.4921829
34.0522342,-118.2436849
37.629349,-122.400087
26.4614625,-80.0728201
33.414768,-111.9093095
40.0583238,-74.4056612
40.5892696,-74.4718201
38.0293059,-78.4766781
33.4483771,-112.0740373
33.1506744,-96.8236116
32.7253248,-114.624397
33.1506744,-96.8236116
32.7153292,-117.1572551
33.1031744,-96.6705503
40.7498243,-73.7976337
32.802955,-96.769923
42.0883603,-87.9806265
41.8781136,-87.6297982
36.1658899,-86.7844432
40.7143528,-74.0059731
32.7153292,-117.1572551
32.8383828,-116.9739167
40.8501002,-73.8662464
33.1580933,-117.3505939
40.740389,-73.983385
37.4315734,-78.6568942
41.1175966,-73.4078968
40.715972,-74.001437
40.732312,-74.003084
40.7143528,-74.0059731
29.7751825,-95.3102505
40.715972,-74.001437
42.3584308,-71.0597732
34.0489281,-111.0937311
43.0730517,-89.4012302
39.4014955,-76.6019125
44.9541667,-93.1138889
43.0613889,-88.2494444
41.8781136,-87.6297982
37.4538274,-122.1821871
44.9799654,-93.2638361
47.6739881,-122.121512
43.9461707,-76.1190929
40.7143528,-74.0059731
38.0666735,-103.222708
30.3321838,-81.655651
42.9633599,-85.6680863
-6.211544,106.845172
-6.211544,106.845172
-6.211544,106.845172
-6.211544,106.845172
37.9735346,-122.5310874
-6.277053,107.019841
-6.211544,106.845172
-6.211544,106.845172
-6.211544,106.845172
40.715972,-74.001437
41.2392227,-81.3459405
39.2903848,-76.6121893
39.0457549,-76.6412712
33.9412127,-84.2135309
33.7489954,-84.3879824
38.8799697,-77.1067698
40.7143528,-74.0059731
51.045,-114.0572222
45.5538889,-94.1702778
33.4941704,-111.9260519
36.1539816,-95.992775
42.5869016,-82.9195475
-6.211544,106.845172
-6.211544,106.845172
-6.9147444,107.6098111
-7.5360639,112.2384017
33.800745,-84.41052
38.5815719,-121.4943996
47.4038683,-97.0620308
38.646991,-90.224967
41.8781136,-87.6297982
43.2122851,-77.4299939
37.9063131,-122.064963
25.7076017,-80.2933846
29.9647222,-90.0705556
33.3061605,-111.8412502
40.7684342,-74.1454214
28.5383355,-81.3792365
38.9778882,-77.0074765
60.6902778,-151.2888889
31.9685988,-99.9018131
20.67359,-103.343803
40.7143528,-74.0059731
40.6862075,-75.4968501
44.7319094,-93.21772
41.8781136,-87.6297982
33.800745,-84.41052
28.5383355,-81.3792365
48.869493,2.3084755
42.3584308,-71.0597732
28.1614046,-81.6017417
38.9413889,-76.8136111
45.5234515,-122.6762071
28.2919557,-81.407571
26.9761707,-82.0906448
39.7683765,-86.1580423
33.4933743,-112.3579364
33.7489954,-84.3879824
41.615915,-88.204069
19.8986819,-155.6658568
29.7628844,-95.3830615
40.65,-73.95
34.8526176,-82.3940104
39.7683765,-86.1580423
40.199814,-76.7310806
37.629349,-122.400087
40.740389,-73.983385
41.8781136,-87.6297982
33.8041667,-118.1580556
40.7143528,-74.0059731
34.2659,-119.258366
36.8529263,-75.977985
34.0522342,-118.2436849
40.0278116,-88.5733979
34.4133292,-119.8609718
42.3450219,-88.067858
43.9925666,-72.1289793
39.6270376,-78.2272299
39.0997265,-94.5785667
43.6525,-79.3816667
39.0997265,-94.5785667
39.9527634,-105.1685977
-2.2658603,-79.8924301
33.5726113,-84.4132594
40.715972,-74.001437
32.0835407,-81.0998342
47.6062095,-122.3320708
40.7143528,-74.0059731
31.9685988,-99.9018131
40.740389,-73.983385
35.772096,-78.6386145
35.2270869,-80.8431267
33.2098407,-87.5691735
26.0628664,-80.2331038
36.0726354,-79.7919754
41.2814842,-73.4981792
42.3119468,-85.5469255
29.7628844,-95.3830615
42.8864468,-78.8783689
33.8358492,-118.3406288
40.4797688,-84.628291
34.1477849,-118.1445155
40.4433847,-83.8049353
36.1658899,-86.7844432
38.5815719,-121.4943996
33.8352932,-117.9145036
35.772096,-78.6386145
34.0753762,-84.2940899
40.740389,-73.983385
27.7730556,-82.64
25.7889689,-80.2264393
33.7489954,-84.3879824
39.2903848,-76.6121893
38.5089954,-90.3771312
40.4406248,-79.9958864
39.9611755,-82.9987942
34.0522342,-118.2436849
26.7153424,-80.0533746
40.715972,-74.001437
35.042036,-89.6645266
25.7889689,-80.2264393
40.7143528,-74.0059731
33.8352932,-117.9145036
33.474246,-82.00967
39.952335,-75.163789
38.966673,-94.6169012
40.6031603,-73.820412
44.9799654,-93.2638361
-33.4253598,-70.5664659
37.3393857,-121.8949555
33.4355977,-112.3496021
40.7143528,-74.0059731
40.4304536,-3.7105118
36.114646,-115.172816
44.519159,-88.019826
28.4788889,-82.5477778
40.5142026,-88.9906312
28.5383355,-81.3792365
39.613321,-105.0166498
38.9806658,-77.100256
42.5005583,-90.6645718
37.7749295,-122.4194155
40.7329606,-73.9884556
41.2827778,-72.6819444
40.7143528,-74.0059731
36.114646,-115.172816
40.2859239,-76.6502468
25.7889689,-80.2264393
39.2903848,-76.6121893
37.961498,-120.241798
39.192978,-76.7238
40.4172871,-82.907123
40.7143528,-74.0059731
42.3086486,-83.4821579
40.740389,-73.983385
39.2903848,-76.6121893
34.20003,-118.4914337
39.7683765,-86.1580423
37.629349,-122.400087
38.5815719,-121.4943996
30.3571438,-87.1638574
-31.2532183,146.921099
47.5002354,-111.3008083
40.703546,-73.802032
49.248523,-123.1088
28.0716832,-80.6533878
49.248523,-123.1088
49.248523,-123.1088
49.163469,-123.137766
40.0583238,-74.4056612
49.248523,-123.1088
-23.5489433,-46.6388182
40.4406248,-79.9958864
49.105897,-122.827956
42.3584308,-71.0597732
34.2978794,-83.8240663
39.7391536,-104.9847034
39.7683765,-86.1580423
36.3728538,-94.2088172
38.8951118,-77.0363658
34.0234337,-84.6154897
39.9798943,32.7627465
43.8333269,-88.0178729
33.4483771,-112.0740373
39.3642834,-74.4229266
44.9799654,-93.2638361
35.2219971,-101.8312969
40.6337136,-74.4073736
33.4941704,-111.9260519
40.7143528,-74.0059731
49.248523,-123.1088
40.6337136,-74.4073736
41.4994954,-81.6954088
33.4483771,-112.0740373
33.7458511,-117.826166
32.7153292,-117.1572551
42.08725,-88.153035
42.8864468,-78.8783689
38.2526647,-85.7584557
45.3840077,-122.7639851
45.5234515,-122.6762071
38.966673,-94.6169012
39.4623305,-76.2791236
40.7143528,-74.0059731
40.7143528,-74.0059731
39.7683765,-86.1580423
40.7143528,-74.0059731
41.6639383,-83.555212
42.732535,-84.5555347
39.7683765,-86.1580423
40.7143528,-74.0059731
32.2217429,-110.926479
33.1803645,-111.57664
47.5706548,-122.2220673
38.8799697,-77.1067698
55.9118089,-4.7359063
41.8781136,-87.6297982
30.267153,-97.7430608
44.73525,-92.85265
47.0499507,-88.6148185
33.474246,-82.00967
33.3703197,-112.5837766
39.9611755,-82.9987942
34.1014873,-84.5193754
32.2217429,-110.926479
35.6528323,-97.4780954
35.1427533,-120.6412827
28.0197404,-82.7717684
42.8806425,-71.3272856
33.9242688,-84.3785379
38.8951118,-77.0363658
26.6280556,-80.1352778
32.802955,-96.769923
25.7889689,-80.2264393
25.091075,121.5598345
40.6576022,-73.5831835
38.6270025,-90.1994042
35.2270869,-80.8431267
39.7294319,-104.8319195
43.0389025,-87.9064736
32.7153292,-117.1572551
38.2526647,-85.7584557
39.7683765,-86.1580423
26.640628,-81.8723084
29.6196787,-95.6349463
40.7139898,-73.5590157
33.4483771,-112.0740373
38.714224,-9.227101
43.100903,-75.232664
40.1164204,-88.2433829
39.7391536,-104.9847034
38.8813958,-94.8191285
41.35,-79.7580556
33.3061605,-111.8412502
33.5805955,-112.2373779
39.0997265,-94.5785667
42.213889,-71.225
39.2903848,-76.6121893
33.474246,-82.00967
26.640628,-81.8723084
42.3584308,-71.0597732
39.9625984,-76.727745
40.7139898,-73.5590157
29.6196787,-95.6349463
40.1261743,-82.9290696
27.949436,-82.4651441
40.7143528,-74.0059731
27.949436,-82.4651441
27.7730556,-82.64
41.8781136,-87.6297982
41.8781136,-87.6297982
27.949436,-82.4651441
40.715972,-74.001437
29.7628844,-95.3830615
32.7153292,-117.1572551
34.211999,-118.23624
33.4483771,-112.0740373
61.2180556,-149.9002778
38.8951118,-77.0363658
39.5522815,-84.2332718
40.0373914,-83.0005853
-30.8101921,121.5362916
36.0998596,-80.244216
40.4775,-74.62722
28.319848,-80.729026
38.8951118,-77.0363658
41.8781136,-87.6297982
41.564233,-90.476182
41.5770391,-73.4084542
40.7143528,-74.0059731
40.7143528,-74.0059731
41.8781136,-87.6297982
44.0789697,-69.1817103
38.8951118,-77.0363658
40.715972,-74.001437
25.8575963,-80.2781057
33.5386523,-112.1859866
37.542979,-77.469092
41.8781136,-87.6297982
37.798577,-122.4246535
30.267153,-97.7430608
40.0149856,-105.2705456
33.4483771,-112.0740373
33.4355977,-112.3496021
32.2217429,-110.926479
40.4406248,-79.9958864
29.7628844,-95.3830615
32.7947731,-116.9625269
34.4133292,-119.8609718
34.1975048,-119.1770516
33.414768,-111.9093095
37.629349,-122.400087
40.7143528,-74.0059731
36.1867442,-94.1288141
37.7749295,-122.4194155
40.736782,-73.9564628
33.6189101,-117.9289469
31.9575818,-110.955646
32.725409,-97.3208496
40.715972,-74.001437
39.7628227,-86.3997167
44.4669941,-73.1709604
39.165325,-86.5263857
40.4167022,-86.8752869
40.7628936380102,-73.9779424667358
39.9625984,-76.727745
27.7730556,-82.64
39.7683765,-86.1580423
25.7889689,-80.2264393
26.3586885,-80.0830984
33.800745,-84.41052
38.8951118,-77.0363658
42.5584264,-71.268947
38.8462236,-77.3063733
44.5588028,-72.5778415
37.7749295,-122.4194155
38.8951118,-77.0363658
40.7143528,-74.0059731
41.8781136,-87.6297982
30.267153,-97.7430608
39.952335,-75.163789
41.931696,-87.9889556
28.2919557,-81.407571
42.1285378,-83.2827093
38.6703266,-89.9845476
40.1672068,-105.1019275
35.1495343,-90.0489801
40.65,-73.95
42.4853125,-83.3771553
38.5925524,-90.3573389
40.0149856,-105.2705456
40.0149856,-105.2705456
38.8799697,-77.1067698
38.8951118,-77.0363658
39.7294319,-104.8319195
40.65,-73.95
42.3584308,-71.0597732
25.7889689,-80.2264393
46.8771863,-96.7898034
33.9815369,-81.2362107
38.8120591,-77.6363806
40.6867667,-73.3734547
39.9611755,-82.9987942
39.0067768,-76.7791365
37.09024,-95.712891
37.7749295,-122.4194155
45.5234515,-122.6762071
40.1261743,-82.9290696
36.114646,-115.172816
41.5428123,-87.6847684
41.6986111,-93.0469444
25.7889689,-80.2264393
25.7889689,-80.2264393
36.114646,-115.172816
33.8702923,-117.925338
33.4483771,-112.0740373
14.617,120.967
33.3528264,-111.789027
33.3528264,-111.789027
40.2859239,-76.6502468
-6.1580795,106.9181532
40.2737002,-76.8844179
36.114646,-115.172816
35.2270869,-80.8431267
32.802955,-96.769923
35.772096,-78.6386145
40.7942859126716,-73.9718699455261
39.7589478,-84.1916069
33.2148412,-97.1330683
35.9940329,-78.898619
40.8361111,-74.4813889
33.4941704,-111.9260519
43.0389025,-87.9064736
33.4483771,-112.0740373
42.719671,-83.47427
38.8951118,-77.0363658
40.0149856,-105.2705456
38.8951118,-77.0363658
41.4047222,-99.6413889
39.6128243,-86.37416
32.981212,-117.078863
40.792567,-74.02577
29.4241219,-98.4936282
40.715972,-74.001437
40.7143528,-74.0059731
40.7143528,-74.0059731
29.9647222,-90.0705556
33.5215013,-84.3538128
33.4483771,-112.0740373
37.2709704,-79.9414266
33.955802,-83.3823656
27.3364347,-82.5306527
41.8781136,-87.6297982
26.7153424,-80.0533746
47.6062095,-122.3320708
41.8781136,-87.6297982
30.267153,-97.7430608
38.8799697,-77.1067698
42.0344,-91.589549
41.9941938,-88.2922996
41.8781136,-87.6297982
39.0992752,-76.8483061
33.7489954,-84.3879824
42.1539141,-88.1361888
33.9242688,-84.3785379
31.4440557,-97.4091792
40.7143528,-74.0059731
33.8352932,-117.9145036
29.9647222,-90.0705556
47.6062095,-122.3320708
35.6528323,-97.4780954
37.654656,-122.4077498
47.610377,-122.2006786
44.9799654,-93.2638361
39.952335,-75.163789
37.629349,-122.400087
40.7143528,-74.0059731
42.3584308,-71.0597732
40.715972,-74.001437
38.9806658,-77.100256
40.8859325,-74.0434736
39.7294319,-104.8319195
40.7143528,-74.0059731
39.7391536,-104.9847034
37.7141454,-122.25
40.806862,-96.681679
33.4483771,-112.0740373
41.8781136,-87.6297982
33.4483771,-112.0740373
41.3113669,-105.5911007
40.7143528,-74.0059731
61.2180556,-149.9002778
41.8781136,-87.6297982
41.4789246,-87.4547605
40.7143528,-74.0059731
33.4483771,-112.0740373
40.7998227,-73.6509622
42.5629668,-114.4608711
41.1670412,-73.2048348
27.949436,-82.4651441
34.0234337,-84.6154897
34.7303688,-86.5861037
30.267153,-97.7430608
37.4635519,-122.4285862
41.8781136,-87.6297982
42.3584308,-71.0597732
30.267153,-97.7430608
45.5234515,-122.6762071
32.981212,-117.078863
30.267153,-97.7430608
30.267153,-97.7430608
34.9387279,-82.2270568
38.5815719,-121.4943996
41.615915,-88.204069
40.0583238,-74.4056612
33.7123305,-84.1051939
37.7749295,-122.4194155
40.5852602,-105.084423
41.4542786,-70.6036395
33.4941704,-111.9260519
-0.3012262,36.5229641
32.802955,-96.769923
35.131547,-79.4294789
44.7986111,-93.5194444
33.4483771,-112.0740373
33.7123305,-84.1051939
32.4609764,-84.9877094
30.0799405,-95.4171601
40.7143528,-74.0059731
40.7143528,-74.0059731
40.715972,-74.001437
32.2987573,-90.1848103
29.7628844,-95.3830615
41.4994954,-81.6954088
40.7143528,-74.0059731
42.2761341,-88.1920272
41.8781136,-87.6297982
33.5805955,-112.2373779
41.8781136,-87.6297982
42.4072107,-71.3824374
26.7153424,-80.0533746
-22.9035393,-43.2095869
41.8781136,-87.6297982
40.7143528,-74.0059731
27.8428025,-82.6995443
40.740389,-73.983385
37.9735346,-122.5310874
40.7695457,-74.0204177
25.9428707,-80.1233802
39.7683765,-86.1580423
37.7749295,-122.4194155
34.0522342,-118.2436849
33.4483771,-112.0740373
41.8781136,-87.6297982
37.7749295,-122.4194155
40.65,-73.95
40.7143528,-74.0059731
40.715972,-74.001437
40.740389,-73.983385
40.7143528,-74.0059731
41.8781136,-87.6297982
40.715972,-74.001437
40.5795437,-75.3407346
39.8915022,-75.0376707
37.7749295,-122.4194155
32.7153292,-117.1572551
33.7489954,-84.3879824
44.9746896,-92.7568703
40.7143528,-74.0059731
32.981212,-117.078863
39.7683765,-86.1580423
38.4345321,-82.1323637
42.3584308,-71.0597732
36.1658899,-86.7844432
43.0389025,-87.9064736
40.0378755,-76.3055144
44.1635775,-93.9993996
39.9358189,-74.9091853
42.7875235,-86.1089301
38.8951118,-77.0363658
33.4941704,-111.9260519
38.8951118,-77.0363658
33.7489954,-84.3879824
39.0997265,-94.5785667
33.4222685,-111.8226402
33.7877944,-117.8531119
35.2270869,-80.8431267
40.1642213,-74.0887576
41.8781136,-87.6297982
38.8951118,-77.0363658
33.9815369,-81.2362107
33.4483771,-112.0740373
26.1223084,-80.1433786
40.7281575,-74.0776417
26.9342246,-80.0942087
29.5377315,-95.1182645
40.4172871,-82.907123
41.8781136,-87.6297982
40.9125992,-73.8370786
28.0344621,-80.5886646
28.5383355,-81.3792365
27.949436,-82.4651441
-23.5489433,-46.6388182
38.8159473,-76.7496909
42.0667652,-71.3281114
30.3321838,-81.655651
41.8781136,-87.6297982
40.740389,-73.983385
33.4941704,-111.9260519
33.8041667,-118.1580556
38.8951118,-77.0363658
34.2073196,-84.1401926
33.331493,-87.014076
41.9625013,-91.6918465
40.7143528,-74.0059731
40.715972,-74.001437
40.7143528,-74.0059731
43.0389025,-87.9064736
38.8951118,-77.0363658
29.9647222,-90.0705556
32.4609764,-84.9877094
34.2073196,-84.1401926
41.2033216,-77.1945247
33.7489954,-84.3879824
36.548434,-82.5618186
36.114646,-115.172816
40.1023319,-75.2743467
32.2217429,-110.926479
33.7489954,-84.3879824
33.331493,-87.014076
40.7143528,-74.0059731
32.4609764,-84.9877094
40.7143528,-74.0059731
36.548434,-82.5618186
41.9625013,-91.6918465
34.2073196,-84.1401926
40.715972,-74.001437
32.2217429,-110.926479
33.7489954,-84.3879824
35.2270869,-80.8431267
42.2011538,-85.5800022
29.7628844,-95.3830615
40.7143528,-74.0059731
39.2903848,-76.6121893
35.6528323,-97.4780954
39.0320554,-76.5027395
38.9342776,-77.1774801
37.7141454,-122.25
41.7189392,-83.7129935
44.9799654,-93.2638361
40.65,-73.95
40.715972,-74.001437
40.65,-73.95
33.3061605,-111.8412502
32.0019444,-110.7002778
38.8799697,-77.1067698
40.7439905,-74.0323626
39.0181651,-77.2085914
41.8781136,-87.6297982
45.5234515,-122.6762071
43.0481221,-76.1474244
13.7018309,100.5236358
27.6648274,-81.5157535
40.7143528,-74.0059731
41.8800296,-88.0078435
41.0106528,-74.1179203
-33.4253598,-70.5664659
27.949436,-82.4651441
21.3069444,-157.8583333
40.7143528,-74.0059731
41.8781136,-87.6297982
42.1181133,-79.2936594
28.5383355,-81.3792365
27.8339158,-97.0610994
31.230393,121.473704
43.5499749,-96.700327
39.2903848,-76.6121893
28.5652787,-81.5861847
40.2859239,-76.6502468
37.7306054,-88.9331256
37.798577,-122.4246535
35.2270869,-80.8431267
33.6633573,-116.3100095
34.0489281,-111.0937311
39.7391536,-104.9847034
39.7391536,-104.9847034
40.8716119,-111.89216
40.4417682,-75.3415667
32.2217429,-110.926479
33.4483771,-112.0740373
33.9752778,-117.7230556
32.2217429,-110.926479
33.7489954,-84.3879824
26.1223084,-80.1433786
33.7489954,-84.3879824
36.114646,-115.172816
42.6583661,-83.1499322
33.7458511,-117.826166
40.7062122,-74.5493233
32.2217429,-110.926479
26.1223084,-80.1433786
41.2033216,-77.1945247
33.7489954,-84.3879824
36.114646,-115.172816
42.868142,-71.4834002
27.9658533,-82.8001026
40.7658085,-73.8330844
33.4483771,-112.0740373
33.8883487,-118.3089624
34.0211224,-118.3964665
44.0216306,-92.4698992
33.3061605,-111.8412502
32.8969365,-97.0404947
40.740389,-73.983385
37.798577,-122.4246535
39.7391536,-104.9847034
33.8622366,-118.3995194
38.5815719,-121.4943996
33.4483771,-112.0740373
34.4133292,-119.8609718
33.4483771,-112.0740373
40.3042778,-73.9923596
39.0997265,-94.5785667
43.1938516,-71.5723953
40.7143528,-74.0059731
47.6587802,-117.4260466
43.5867164,-116.1956556
38.8951118,-77.0363658
37.629349,-122.400087
33.7489954,-84.3879824
36.778261,-119.4179324
22.572646,88.363895
-6.211544,106.845172
-6.211544,106.845172
42.5869016,-82.9195475
39.7391536,-104.9847034
34.0211224,-118.3964665
41.7189392,-83.7129935
33.8883487,-118.3089624
32.8969365,-97.0404947
34.0522342,-118.2436849
44.0216306,-92.4698992
46.677875,-96.8622001
37.7749295,-122.4194155
33.9802893,-118.4517449
-0.3012262,36.5229641
38.9517053,-92.3340724
34.0608333,-117.7558333
37.4418834,-122.1430195
32.7153292,-117.1572551
33.414768,-111.9093095
39.7683765,-86.1580423
33.1433723,-117.1661449
33.3528264,-111.789027
40.9253763,-74.2765368
35.2270869,-80.8431267
42.3086486,-83.4821579
40.7143528,-74.0059731
44.9799654,-93.2638361
37.7141454,-122.25
36.0726354,-79.7919754
41.8781136,-87.6297982
35.4437078,139.6380256
42.2194686,-87.9795187
35.2270869,-80.8431267
38.5200504,-89.9839935
32.802955,-96.769923
32.802955,-96.769923
33.6411316,-117.9186689
34.0522342,-118.2436849
40.4258686,-86.9080655
